hour,resource,ai_units
2024-03-05 13:00:00+00:00,mlops,0E-20
2024-03-05 13:00:00+00:00,steam,0E-20
2024-03-05 12:00:00+00:00,appstore,0E-20
2024-03-05 12:00:00+00:00,mlops,0E-20
2024-03-05 12:00:00+00:00,steam,0E-20
2024-03-05 11:00:00+00:00,appstore,0E-20
2024-03-05 11:00:00+00:00,mlops,0E-20
2024-03-05 11:00:00+00:00,steam,0E-20
2024-03-05 10:00:00+00:00,appstore,0E-20
2024-03-05 10:00:00+00:00,mlops,0E-20
2024-03-05 10:00:00+00:00,steam,0E-20
2024-03-05 09:00:00+00:00,appstore,0E-20
2024-03-05 09:00:00+00:00,mlops,0E-20
2024-03-05 09:00:00+00:00,steam,0E-20
2024-03-05 08:00:00+00:00,appstore,0E-20
2024-03-05 08:00:00+00:00,mlops,0E-20
2024-03-05 08:00:00+00:00,steam,0E-20
2024-03-05 07:00:00+00:00,appstore,0E-20
2024-03-05 07:00:00+00:00,mlops,0E-20
2024-03-05 07:00:00+00:00,steam,0E-20
2024-03-05 06:00:00+00:00,appstore,0E-20
2024-03-05 06:00:00+00:00,mlops,0E-20
2024-03-05 06:00:00+00:00,steam,0E-20
2024-03-05 05:00:00+00:00,appstore,0E-20
2024-03-05 05:00:00+00:00,mlops,0E-20
2024-03-05 05:00:00+00:00,steam,0E-20
2024-03-05 04:00:00+00:00,appstore,0E-20
2024-03-05 04:00:00+00:00,mlops,0E-20
2024-03-05 04:00:00+00:00,steam,0E-20
2024-03-05 03:00:00+00:00,appstore,0E-20
2024-03-05 03:00:00+00:00,mlops,0E-20
2024-03-05 03:00:00+00:00,steam,0E-20
2024-03-04 17:00:00+00:00,appstore,0E-20
2024-03-04 17:00:00+00:00,mlops,0E-20
2024-03-04 17:00:00+00:00,steam,0E-20
2024-03-04 16:00:00+00:00,appstore,0.12500000000000000000
2024-03-04 16:00:00+00:00,mlops,0E-20
2024-03-04 16:00:00+00:00,steam,0E-20
2024-03-04 15:00:00+00:00,appstore,0.12500000000000000000
2024-03-04 15:00:00+00:00,mlops,0E-20
2024-03-04 15:00:00+00:00,steam,0E-20
2024-03-04 14:00:00+00:00,appstore,0.12500000000000000000
2024-03-04 14:00:00+00:00,mlops,0E-20
2024-03-04 14:00:00+00:00,steam,0E-20
2024-03-04 13:00:00+00:00,appstore,0.12500000000000000000
2024-03-04 13:00:00+00:00,mlops,0E-20
2024-03-04 13:00:00+00:00,steam,0E-20
2024-03-04 12:00:00+00:00,appstore,0.12500000000000000000
2024-03-04 12:00:00+00:00,mlops,0E-20
2024-03-04 12:00:00+00:00,steam,0E-20
2024-03-04 11:00:00+00:00,appstore,0.12500000000000000000
2024-03-04 11:00:00+00:00,mlops,0E-20
2024-03-04 11:00:00+00:00,steam,0E-20
2024-03-04 10:00:00+00:00,appstore,0.12500000000000000000
2024-03-04 10:00:00+00:00,mlops,0E-20
2024-03-04 10:00:00+00:00,steam,0E-20
2024-03-04 09:00:00+00:00,appstore,0.12500000000000000000
2024-03-04 09:00:00+00:00,mlops,0E-20
2024-03-04 09:00:00+00:00,steam,0E-20
2024-03-04 08:00:00+00:00,appstore,0E-20
2024-03-04 08:00:00+00:00,mlops,0E-20
2024-03-04 08:00:00+00:00,steam,0E-20
2024-03-04 07:00:00+00:00,appstore,0E-20
2024-03-04 07:00:00+00:00,mlops,0E-20
2024-03-04 07:00:00+00:00,steam,0E-20
2024-03-04 06:00:00+00:00,appstore,0E-20
2024-03-04 06:00:00+00:00,mlops,0E-20
2024-03-04 06:00:00+00:00,steam,0E-20
2024-03-04 05:00:00+00:00,appstore,0E-20
2024-03-04 05:00:00+00:00,mlops,0E-20
2024-03-04 05:00:00+00:00,steam,0E-20
2024-03-01 15:00:00+00:00,appstore,0E-20
2024-03-01 15:00:00+00:00,mlops,0E-20
2024-03-01 15:00:00+00:00,steam,0E-20
2024-03-01 14:00:00+00:00,appstore,0E-20
2024-03-01 14:00:00+00:00,mlops,0E-20
2024-03-01 14:00:00+00:00,steam,0E-20
2024-03-01 13:00:00+00:00,appstore,0E-20
2024-03-01 13:00:00+00:00,mlops,0E-20
2024-03-01 13:00:00+00:00,steam,0E-20
2024-03-01 12:00:00+00:00,appstore,0E-20
2024-03-01 12:00:00+00:00,mlops,0E-20
2024-03-01 12:00:00+00:00,steam,0E-20
2024-03-01 11:00:00+00:00,appstore,0E-20
2024-03-01 11:00:00+00:00,mlops,0E-20
2024-03-01 11:00:00+00:00,steam,0E-20
2024-03-01 10:00:00+00:00,appstore,0E-20
2024-03-01 10:00:00+00:00,mlops,0E-20
2024-03-01 10:00:00+00:00,steam,0E-20
2024-03-01 09:00:00+00:00,appstore,0E-20
2024-03-01 09:00:00+00:00,mlops,0E-20
2024-03-01 09:00:00+00:00,steam,0E-20
2024-03-01 08:00:00+00:00,appstore,0E-20
2024-03-01 08:00:00+00:00,mlops,0E-20
2024-03-01 08:00:00+00:00,steam,0E-20
2024-03-01 07:00:00+00:00,appstore,0E-20
2024-03-01 07:00:00+00:00,mlops,0E-20
2024-03-01 07:00:00+00:00,steam,0E-20
2024-03-01 06:00:00+00:00,appstore,0E-20
2024-03-01 06:00:00+00:00,mlops,0E-20
2024-03-01 06:00:00+00:00,steam,0E-20
2024-02-29 17:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 17:00:00+00:00,mlops,0E-20
2024-02-29 17:00:00+00:00,steam,0E-20
2024-02-29 16:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 16:00:00+00:00,mlops,0E-20
2024-02-29 16:00:00+00:00,steam,0E-20
2024-02-29 15:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 15:00:00+00:00,mlops,0E-20
2024-02-29 15:00:00+00:00,steam,0E-20
2024-02-29 14:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 14:00:00+00:00,mlops,0E-20
2024-02-29 14:00:00+00:00,steam,0E-20
2024-02-29 13:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 13:00:00+00:00,mlops,0E-20
2024-02-29 13:00:00+00:00,steam,0E-20
2024-02-29 12:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 12:00:00+00:00,mlops,0E-20
2024-02-29 12:00:00+00:00,steam,0E-20
2024-02-29 11:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 11:00:00+00:00,mlops,0E-20
2024-02-29 11:00:00+00:00,steam,0E-20
2024-02-29 10:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 10:00:00+00:00,mlops,0E-20
2024-02-29 10:00:00+00:00,steam,0E-20
2024-02-29 09:00:00+00:00,appstore,0.12500000000000000000
2024-02-29 09:00:00+00:00,mlops,0E-20
2024-02-29 09:00:00+00:00,steam,0E-20
2024-02-29 08:00:00+00:00,appstore,0E-20
2024-02-29 08:00:00+00:00,mlops,0E-20
2024-02-29 08:00:00+00:00,steam,0E-20
2024-02-27 17:00:00+00:00,appstore,0E-20
2024-02-27 17:00:00+00:00,mlops,0E-20
2024-02-27 17:00:00+00:00,steam,0E-20
2024-02-27 16:00:00+00:00,appstore,0E-20
2024-02-27 16:00:00+00:00,mlops,0E-20
2024-02-27 16:00:00+00:00,steam,0E-20
2024-02-27 15:00:00+00:00,appstore,0E-20
2024-02-27 15:00:00+00:00,mlops,0E-20
2024-02-27 15:00:00+00:00,steam,0E-20
2024-02-27 14:00:00+00:00,appstore,0E-20
2024-02-27 14:00:00+00:00,mlops,0E-20
2024-02-27 14:00:00+00:00,steam,0E-20
2024-02-27 13:00:00+00:00,appstore,0E-20
2024-02-27 13:00:00+00:00,mlops,0E-20
2024-02-27 13:00:00+00:00,steam,0E-20
2024-02-27 12:00:00+00:00,appstore,0E-20
2024-02-27 12:00:00+00:00,mlops,0E-20
2024-02-27 12:00:00+00:00,steam,0E-20
2024-02-27 11:00:00+00:00,appstore,0E-20
2024-02-27 11:00:00+00:00,mlops,0E-20
2024-02-27 11:00:00+00:00,steam,0E-20
2024-02-27 10:00:00+00:00,appstore,0E-20
2024-02-27 10:00:00+00:00,mlops,0E-20
2024-02-27 10:00:00+00:00,steam,0E-20
2024-02-27 09:00:00+00:00,appstore,0E-20
2024-02-27 09:00:00+00:00,mlops,0E-20
2024-02-27 09:00:00+00:00,steam,0E-20
2024-02-27 08:00:00+00:00,appstore,0E-20
2024-02-27 08:00:00+00:00,mlops,0E-20
2024-02-27 08:00:00+00:00,steam,0E-20
2024-02-27 07:00:00+00:00,appstore,0E-20
2024-02-27 07:00:00+00:00,mlops,0E-20
2024-02-27 07:00:00+00:00,steam,0E-20
2024-02-27 06:00:00+00:00,appstore,0E-20
2024-02-27 06:00:00+00:00,mlops,0E-20
2024-02-27 06:00:00+00:00,steam,0E-20
2024-02-27 05:00:00+00:00,appstore,0E-20
2024-02-27 05:00:00+00:00,mlops,0E-20
2024-02-27 05:00:00+00:00,steam,0E-20
2024-02-21 17:00:00+00:00,appstore,0E-20
2024-02-21 17:00:00+00:00,mlops,0E-20
2024-02-21 17:00:00+00:00,steam,0E-20
2024-02-21 16:00:00+00:00,appstore,0E-20
2024-02-21 16:00:00+00:00,mlops,0E-20
2024-02-21 16:00:00+00:00,steam,0E-20
2024-02-21 15:00:00+00:00,appstore,0E-20
2024-02-21 15:00:00+00:00,mlops,0E-20
2024-02-21 15:00:00+00:00,steam,0E-20
2024-02-21 14:00:00+00:00,appstore,0E-20
2024-02-21 14:00:00+00:00,mlops,0E-20
2024-02-21 14:00:00+00:00,steam,0E-20
2024-02-21 13:00:00+00:00,appstore,0E-20
2024-02-21 13:00:00+00:00,mlops,0E-20
2024-02-21 13:00:00+00:00,steam,0E-20
2024-02-21 12:00:00+00:00,appstore,0E-20
2024-02-21 12:00:00+00:00,mlops,0E-20
2024-02-21 12:00:00+00:00,steam,0E-20
2024-02-21 11:00:00+00:00,appstore,0E-20
2024-02-21 11:00:00+00:00,mlops,0E-20
2024-02-21 11:00:00+00:00,steam,0E-20
2024-02-21 10:00:00+00:00,appstore,0E-20
2024-02-21 10:00:00+00:00,mlops,0E-20
2024-02-21 10:00:00+00:00,steam,0E-20
2024-02-21 09:00:00+00:00,appstore,0E-20
2024-02-21 09:00:00+00:00,mlops,0E-20
2024-02-21 09:00:00+00:00,steam,0E-20
2024-02-21 08:00:00+00:00,appstore,0E-20
2024-02-21 08:00:00+00:00,mlops,0E-20
2024-02-21 08:00:00+00:00,steam,0E-20
2024-02-21 07:00:00+00:00,appstore,0E-20
2024-02-21 07:00:00+00:00,mlops,0E-20
2024-02-21 07:00:00+00:00,steam,0E-20
2024-02-21 06:00:00+00:00,appstore,0E-20
2024-02-21 06:00:00+00:00,mlops,0E-20
2024-02-21 06:00:00+00:00,steam,0E-20
2024-02-21 05:00:00+00:00,appstore,0E-20
2024-02-21 05:00:00+00:00,mlops,0E-20
2024-02-21 05:00:00+00:00,steam,0E-20
2024-02-21 04:00:00+00:00,appstore,0E-20
2024-02-21 04:00:00+00:00,mlops,0E-20
2024-02-21 04:00:00+00:00,steam,0E-20
2024-02-21 03:00:00+00:00,appstore,0E-20
2024-02-21 03:00:00+00:00,mlops,0E-20
2024-02-21 03:00:00+00:00,steam,0E-20
2024-02-19 12:00:00+00:00,appstore,0E-20
2024-02-19 12:00:00+00:00,mlops,0E-20
2024-02-19 12:00:00+00:00,steam,0E-20
2024-02-19 11:00:00+00:00,appstore,0E-20
2024-02-19 11:00:00+00:00,mlops,0E-20
2024-02-19 11:00:00+00:00,steam,0E-20
2024-02-19 10:00:00+00:00,appstore,0E-20
2024-02-19 10:00:00+00:00,mlops,0E-20
2024-02-19 10:00:00+00:00,steam,0E-20
2024-02-19 09:00:00+00:00,appstore,0E-20
2024-02-19 09:00:00+00:00,mlops,0E-20
2024-02-19 09:00:00+00:00,steam,0E-20
2024-02-19 08:00:00+00:00,appstore,0E-20
2024-02-19 08:00:00+00:00,mlops,0E-20
2024-02-19 08:00:00+00:00,steam,0E-20
2024-02-16 17:00:00+00:00,appstore,0E-20
2024-02-16 17:00:00+00:00,mlops,0E-20
2024-02-16 17:00:00+00:00,steam,0E-20
2024-02-16 16:00:00+00:00,appstore,0E-20
2024-02-16 16:00:00+00:00,mlops,0E-20
2024-02-16 16:00:00+00:00,steam,0E-20
2024-02-16 15:00:00+00:00,appstore,0E-20
2024-02-16 15:00:00+00:00,mlops,0E-20
2024-02-16 15:00:00+00:00,steam,0E-20
2024-02-16 14:00:00+00:00,appstore,0E-20
2024-02-16 14:00:00+00:00,mlops,0E-20
2024-02-16 14:00:00+00:00,steam,0E-20
2024-02-16 13:00:00+00:00,appstore,0E-20
2024-02-16 13:00:00+00:00,mlops,0E-20
2024-02-16 13:00:00+00:00,steam,0E-20
2024-02-16 12:00:00+00:00,appstore,0E-20
2024-02-16 12:00:00+00:00,mlops,0E-20
2024-02-16 12:00:00+00:00,steam,0E-20
2024-02-16 11:00:00+00:00,appstore,0E-20
2024-02-16 11:00:00+00:00,mlops,0E-20
2024-02-16 11:00:00+00:00,steam,0E-20
2024-02-16 10:00:00+00:00,appstore,0E-20
2024-02-16 10:00:00+00:00,mlops,0E-20
2024-02-16 10:00:00+00:00,steam,0E-20
2024-02-16 09:00:00+00:00,appstore,0E-20
2024-02-16 09:00:00+00:00,mlops,0E-20
2024-02-16 09:00:00+00:00,steam,0E-20
2024-02-16 08:00:00+00:00,appstore,0E-20
2024-02-16 08:00:00+00:00,mlops,0E-20
2024-02-16 08:00:00+00:00,steam,0E-20
2024-02-16 07:00:00+00:00,appstore,0E-20
2024-02-16 07:00:00+00:00,mlops,0E-20
2024-02-16 07:00:00+00:00,steam,0E-20
2024-02-16 06:00:00+00:00,appstore,0E-20
2024-02-16 06:00:00+00:00,mlops,0E-20
2024-02-16 06:00:00+00:00,steam,0E-20
2024-02-16 05:00:00+00:00,appstore,0E-20
2024-02-16 05:00:00+00:00,mlops,0E-20
2024-02-16 05:00:00+00:00,steam,0E-20
2024-02-16 04:00:00+00:00,appstore,0E-20
2024-02-16 04:00:00+00:00,mlops,0E-20
2024-02-16 04:00:00+00:00,steam,0E-20
2024-02-16 03:00:00+00:00,appstore,0E-20
2024-02-16 03:00:00+00:00,mlops,0E-20
2024-02-16 03:00:00+00:00,steam,0E-20
2024-02-15 17:00:00+00:00,appstore,0E-20
2024-02-15 17:00:00+00:00,mlops,0E-20
2024-02-15 17:00:00+00:00,steam,0E-20
2024-02-15 16:00:00+00:00,appstore,0E-20
2024-02-15 16:00:00+00:00,mlops,0E-20
2024-02-15 16:00:00+00:00,steam,0E-20
2024-02-15 15:00:00+00:00,appstore,0E-20
2024-02-15 15:00:00+00:00,mlops,0E-20
2024-02-15 15:00:00+00:00,steam,0E-20
2024-02-15 14:00:00+00:00,appstore,0E-20
2024-02-15 14:00:00+00:00,mlops,0E-20
2024-02-15 14:00:00+00:00,steam,0E-20
2024-02-15 13:00:00+00:00,appstore,0E-20
2024-02-15 13:00:00+00:00,mlops,0E-20
2024-02-15 13:00:00+00:00,steam,0E-20
2024-02-15 12:00:00+00:00,appstore,0E-20
2024-02-15 12:00:00+00:00,mlops,0E-20
2024-02-15 12:00:00+00:00,steam,0E-20
2024-02-15 11:00:00+00:00,appstore,0E-20
2024-02-15 11:00:00+00:00,mlops,0E-20
2024-02-15 11:00:00+00:00,steam,0E-20
2024-02-15 10:00:00+00:00,appstore,0E-20
2024-02-15 10:00:00+00:00,mlops,0E-20
2024-02-15 10:00:00+00:00,steam,0E-20
2024-02-15 09:00:00+00:00,appstore,0E-20
2024-02-15 09:00:00+00:00,mlops,0E-20
2024-02-15 09:00:00+00:00,steam,0E-20
2024-02-15 08:00:00+00:00,appstore,0E-20
2024-02-15 08:00:00+00:00,mlops,0E-20
2024-02-15 08:00:00+00:00,steam,0E-20
2024-02-15 07:00:00+00:00,appstore,0E-20
2024-02-15 07:00:00+00:00,mlops,0E-20
2024-02-15 07:00:00+00:00,steam,0E-20
2024-02-15 06:00:00+00:00,appstore,0E-20
2024-02-15 06:00:00+00:00,mlops,0E-20
2024-02-15 06:00:00+00:00,steam,0E-20
2024-02-15 05:00:00+00:00,appstore,0E-20
2024-02-15 05:00:00+00:00,mlops,0E-20
2024-02-15 05:00:00+00:00,steam,0E-20
2024-02-15 04:00:00+00:00,appstore,0E-20
2024-02-15 04:00:00+00:00,mlops,0E-20
2024-02-15 04:00:00+00:00,steam,0E-20
2024-02-15 03:00:00+00:00,appstore,0E-20
2024-02-15 03:00:00+00:00,mlops,0E-20
2024-02-15 03:00:00+00:00,steam,0E-20
2024-02-14 17:00:00+00:00,appstore,0E-20
2024-02-14 17:00:00+00:00,mlops,0E-20
2024-02-14 17:00:00+00:00,steam,0E-20
2024-02-14 16:00:00+00:00,appstore,0E-20
2024-02-14 16:00:00+00:00,mlops,0E-20
2024-02-14 16:00:00+00:00,steam,0E-20
2024-02-14 15:00:00+00:00,appstore,0E-20
2024-02-14 15:00:00+00:00,mlops,0E-20
2024-02-14 15:00:00+00:00,steam,0E-20
2024-02-14 14:00:00+00:00,appstore,0E-20
2024-02-14 14:00:00+00:00,mlops,0E-20
2024-02-14 14:00:00+00:00,steam,0E-20
2024-02-14 13:00:00+00:00,appstore,0E-20
2024-02-14 13:00:00+00:00,mlops,0E-20
2024-02-14 13:00:00+00:00,steam,0E-20
2024-02-14 12:00:00+00:00,appstore,0E-20
2024-02-14 12:00:00+00:00,mlops,0E-20
2024-02-14 12:00:00+00:00,steam,0E-20
2024-02-14 11:00:00+00:00,appstore,0E-20
2024-02-14 11:00:00+00:00,mlops,0E-20
2024-02-14 11:00:00+00:00,steam,0E-20
2024-02-14 10:00:00+00:00,appstore,0E-20
2024-02-14 10:00:00+00:00,mlops,0E-20
2024-02-14 10:00:00+00:00,steam,0E-20
2024-02-14 09:00:00+00:00,appstore,0E-20
2024-02-14 09:00:00+00:00,mlops,0E-20
2024-02-14 09:00:00+00:00,steam,0E-20
2024-02-14 08:00:00+00:00,appstore,0E-20
2024-02-14 08:00:00+00:00,mlops,0E-20
2024-02-14 08:00:00+00:00,steam,0E-20
2024-02-14 07:00:00+00:00,appstore,0E-20
2024-02-14 07:00:00+00:00,mlops,0E-20
2024-02-14 07:00:00+00:00,steam,0E-20
2024-02-14 06:00:00+00:00,appstore,0E-20
2024-02-14 06:00:00+00:00,mlops,0E-20
2024-02-14 06:00:00+00:00,steam,0E-20
2024-02-14 05:00:00+00:00,appstore,0E-20
2024-02-14 05:00:00+00:00,mlops,0E-20
2024-02-14 05:00:00+00:00,steam,0E-20
2024-02-14 04:00:00+00:00,appstore,0E-20
2024-02-14 04:00:00+00:00,mlops,0E-20
2024-02-14 04:00:00+00:00,steam,0E-20
2024-02-14 03:00:00+00:00,appstore,0E-20
2024-02-14 03:00:00+00:00,mlops,0E-20
2024-02-14 03:00:00+00:00,steam,0E-20
2024-02-14 02:00:00+00:00,appstore,0E-20
2024-02-14 02:00:00+00:00,mlops,0E-20
2024-02-14 02:00:00+00:00,steam,0E-20
2024-02-14 01:00:00+00:00,appstore,0E-20
2024-02-14 01:00:00+00:00,mlops,0E-20
2024-02-14 01:00:00+00:00,steam,0E-20
2024-02-13 17:00:00+00:00,appstore,0E-20
2024-02-13 17:00:00+00:00,mlops,0E-20
2024-02-13 17:00:00+00:00,steam,0E-20
2024-02-13 16:00:00+00:00,appstore,0E-20
2024-02-13 16:00:00+00:00,mlops,0E-20
2024-02-13 16:00:00+00:00,steam,0E-20
2024-02-13 15:00:00+00:00,appstore,0E-20
2024-02-13 15:00:00+00:00,mlops,0E-20
2024-02-13 15:00:00+00:00,steam,0E-20
2024-02-13 14:00:00+00:00,appstore,0E-20
2024-02-13 14:00:00+00:00,mlops,0E-20
2024-02-13 14:00:00+00:00,steam,0E-20
2024-02-13 13:00:00+00:00,appstore,0E-20
2024-02-13 13:00:00+00:00,mlops,0E-20
2024-02-13 13:00:00+00:00,steam,0E-20
2024-02-13 12:00:00+00:00,appstore,0E-20
2024-02-13 12:00:00+00:00,mlops,0E-20
2024-02-13 12:00:00+00:00,steam,0E-20
2024-02-13 11:00:00+00:00,appstore,0E-20
2024-02-13 11:00:00+00:00,mlops,0E-20
2024-02-13 11:00:00+00:00,steam,0E-20
2024-02-13 10:00:00+00:00,appstore,0E-20
2024-02-13 10:00:00+00:00,mlops,0E-20
2024-02-13 10:00:00+00:00,steam,0E-20
2024-02-13 09:00:00+00:00,appstore,0E-20
2024-02-13 09:00:00+00:00,mlops,0E-20
2024-02-13 09:00:00+00:00,steam,0E-20
2024-02-13 08:00:00+00:00,appstore,0E-20
2024-02-13 08:00:00+00:00,mlops,0E-20
2024-02-13 08:00:00+00:00,steam,0E-20
2024-02-13 07:00:00+00:00,appstore,0E-20
2024-02-13 07:00:00+00:00,mlops,0E-20
2024-02-13 07:00:00+00:00,steam,0E-20
2024-02-13 06:00:00+00:00,appstore,0E-20
2024-02-13 06:00:00+00:00,mlops,0E-20
2024-02-13 06:00:00+00:00,steam,0E-20
2024-02-13 05:00:00+00:00,appstore,0E-20
2024-02-13 05:00:00+00:00,mlops,0E-20
2024-02-13 05:00:00+00:00,steam,0E-20
2024-02-13 04:00:00+00:00,appstore,0E-20
2024-02-13 04:00:00+00:00,mlops,0E-20
2024-02-13 04:00:00+00:00,steam,0E-20
2024-02-12 17:00:00+00:00,appstore,0E-20
2024-02-12 17:00:00+00:00,mlops,0E-20
2024-02-12 17:00:00+00:00,steam,0E-20
2024-02-12 16:00:00+00:00,appstore,0E-20
2024-02-12 16:00:00+00:00,mlops,0E-20
2024-02-12 16:00:00+00:00,steam,0E-20
2024-02-12 15:00:00+00:00,appstore,0E-20
2024-02-12 15:00:00+00:00,mlops,0E-20
2024-02-12 15:00:00+00:00,steam,0E-20
2024-02-12 14:00:00+00:00,appstore,0E-20
2024-02-12 14:00:00+00:00,mlops,0E-20
2024-02-12 14:00:00+00:00,steam,0E-20
2024-02-12 13:00:00+00:00,appstore,0E-20
2024-02-12 13:00:00+00:00,mlops,0E-20
2024-02-12 13:00:00+00:00,steam,0E-20
2024-02-12 12:00:00+00:00,appstore,0E-20
2024-02-12 12:00:00+00:00,mlops,0E-20
2024-02-12 12:00:00+00:00,steam,0E-20
2024-02-12 11:00:00+00:00,appstore,0E-20
2024-02-12 11:00:00+00:00,mlops,0E-20
2024-02-12 11:00:00+00:00,steam,0E-20
2024-02-12 10:00:00+00:00,appstore,0E-20
2024-02-12 10:00:00+00:00,mlops,0E-20
2024-02-12 10:00:00+00:00,steam,0E-20
2024-02-12 09:00:00+00:00,appstore,0E-20
2024-02-12 09:00:00+00:00,mlops,0E-20
2024-02-12 09:00:00+00:00,steam,0E-20
2024-02-12 08:00:00+00:00,appstore,0E-20
2024-02-12 08:00:00+00:00,mlops,0E-20
2024-02-12 08:00:00+00:00,steam,0E-20
2024-02-07 17:00:00+00:00,appstore,0E-20
2024-02-07 17:00:00+00:00,mlops,0E-20
2024-02-07 17:00:00+00:00,steam,0E-20
2024-02-07 16:00:00+00:00,appstore,0E-20
2024-02-07 16:00:00+00:00,mlops,0E-20
2024-02-07 16:00:00+00:00,steam,0E-20
2024-02-07 15:00:00+00:00,appstore,0E-20
2024-02-07 15:00:00+00:00,mlops,0E-20
2024-02-07 15:00:00+00:00,steam,0E-20
2024-02-07 14:00:00+00:00,appstore,0E-20
2024-02-07 14:00:00+00:00,mlops,0E-20
2024-02-07 14:00:00+00:00,steam,0E-20
2024-02-07 13:00:00+00:00,appstore,0E-20
2024-02-07 13:00:00+00:00,mlops,0E-20
2024-02-07 13:00:00+00:00,steam,0E-20
2024-02-07 12:00:00+00:00,appstore,0E-20
2024-02-07 12:00:00+00:00,mlops,0E-20
2024-02-07 12:00:00+00:00,steam,0E-20
2024-02-07 11:00:00+00:00,appstore,0E-20
2024-02-07 11:00:00+00:00,mlops,0E-20
2024-02-07 11:00:00+00:00,steam,0E-20
2024-02-07 10:00:00+00:00,appstore,0E-20
2024-02-07 10:00:00+00:00,mlops,0E-20
2024-02-07 10:00:00+00:00,steam,0E-20
2024-02-07 09:00:00+00:00,appstore,0E-20
2024-02-07 09:00:00+00:00,mlops,0E-20
2024-02-07 09:00:00+00:00,steam,0E-20
2024-02-07 08:00:00+00:00,appstore,0E-20
2024-02-07 08:00:00+00:00,mlops,0E-20
2024-02-07 08:00:00+00:00,steam,0E-20
2024-02-07 07:00:00+00:00,appstore,0E-20
2024-02-07 07:00:00+00:00,mlops,0E-20
2024-02-07 07:00:00+00:00,steam,0E-20
2024-02-07 06:00:00+00:00,appstore,0E-20
2024-02-07 06:00:00+00:00,mlops,0E-20
2024-02-07 06:00:00+00:00,steam,0E-20
2024-02-07 05:00:00+00:00,appstore,0E-20
2024-02-07 05:00:00+00:00,mlops,0E-20
2024-02-07 05:00:00+00:00,steam,0E-20
2024-02-01 17:00:00+00:00,appstore,0E-20
2024-02-01 17:00:00+00:00,mlops,0E-20
2024-02-01 17:00:00+00:00,steam,0E-20
2024-02-01 16:00:00+00:00,appstore,0E-20
2024-02-01 16:00:00+00:00,mlops,0E-20
2024-02-01 16:00:00+00:00,steam,0E-20
2024-02-01 15:00:00+00:00,appstore,0E-20
2024-02-01 15:00:00+00:00,mlops,0E-20
2024-02-01 15:00:00+00:00,steam,0E-20
2024-02-01 14:00:00+00:00,appstore,0E-20
2024-02-01 14:00:00+00:00,mlops,0E-20
2024-02-01 14:00:00+00:00,steam,0E-20
2024-02-01 13:00:00+00:00,appstore,0E-20
2024-02-01 13:00:00+00:00,mlops,0E-20
2024-02-01 13:00:00+00:00,steam,0E-20
2024-02-01 12:00:00+00:00,appstore,0E-20
2024-02-01 12:00:00+00:00,mlops,0E-20
2024-02-01 12:00:00+00:00,steam,0E-20
2024-02-01 11:00:00+00:00,appstore,0E-20
2024-02-01 11:00:00+00:00,mlops,0E-20
2024-02-01 11:00:00+00:00,steam,0E-20
2024-02-01 10:00:00+00:00,appstore,0E-20
2024-02-01 10:00:00+00:00,mlops,0E-20
2024-02-01 10:00:00+00:00,steam,0E-20
2024-02-01 09:00:00+00:00,appstore,0E-20
2024-02-01 09:00:00+00:00,mlops,0E-20
2024-02-01 09:00:00+00:00,steam,0E-20
2024-02-01 08:00:00+00:00,appstore,0E-20
2024-02-01 08:00:00+00:00,mlops,0E-20
2024-02-01 08:00:00+00:00,steam,0E-20
2024-02-01 07:00:00+00:00,appstore,0E-20
2024-02-01 07:00:00+00:00,mlops,0E-20
2024-02-01 07:00:00+00:00,steam,0E-20
2024-02-01 06:00:00+00:00,appstore,0E-20
2024-02-01 06:00:00+00:00,mlops,0E-20
2024-02-01 06:00:00+00:00,steam,0E-20
2024-02-01 05:00:00+00:00,appstore,0E-20
2024-02-01 05:00:00+00:00,mlops,0E-20
2024-02-01 05:00:00+00:00,steam,0E-20
2024-02-01 04:00:00+00:00,appstore,0E-20
2024-02-01 04:00:00+00:00,mlops,0E-20
2024-02-01 04:00:00+00:00,steam,0E-20
2024-02-01 03:00:00+00:00,appstore,0E-20
2024-02-01 03:00:00+00:00,mlops,0E-20
2024-02-01 03:00:00+00:00,steam,0E-20
2024-02-01 02:00:00+00:00,appstore,0E-20
2024-02-01 02:00:00+00:00,mlops,0E-20
2024-02-01 02:00:00+00:00,steam,0E-20
2024-02-01 01:00:00+00:00,appstore,0E-20
2024-02-01 01:00:00+00:00,mlops,0E-20
2024-02-01 01:00:00+00:00,steam,0E-20
2024-01-31 17:00:00+00:00,appstore,0E-20
2024-01-31 17:00:00+00:00,mlops,0E-20
2024-01-31 17:00:00+00:00,steam,0E-20
2024-01-31 16:00:00+00:00,appstore,0E-20
2024-01-31 16:00:00+00:00,mlops,0E-20
2024-01-31 16:00:00+00:00,steam,0E-20
2024-01-31 15:00:00+00:00,appstore,0E-20
2024-01-31 15:00:00+00:00,mlops,0E-20
